drone_id,latitude,longitude,altitude,speed,battery,packet_sequence,speed_alt_ratio,battery_drain_rate,attack_type,is_anomaly
drone_9,34.043737,-118.24413,293.0,16.8,84.83,413,0.0571,15.17,NORMAL,0
drone_2,34.049828,-118.262174,195.2,22.31,97.92,767,0.1137,2.08,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.069509,-118.263218,123.31,42.33,55.29,20535,0.3405,44.71,DOS,1
drone_8,34.446902,-117.77879,334.95,122.9,78.44,1691,0.3658,21.56,GPS_SPOOFING,1
drone_4,34.055762,-118.25439,293.13,23.03,96.4,1250,0.0783,3.6,NORMAL,0
drone_9,34.042309,-118.224046,76.55,19.18,77.38,451,0.2473,22.62,NORMAL,0
drone_9,34.042179,-118.254432,60.84,5.37,86.85,232,0.0868,13.15,NORMAL,0
drone_2,34.058261,-118.23794,180.44,21.56,93.38,1043,0.1188,6.62,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.228423,-118.076443,348.17,110.53,53.32,1526,0.3166,46.68,GPS_SPOOFING,1
drone_5,34.032707,-118.260026,203.14,15.31,78.55,1270,0.075,21.45,NORMAL,0
drone_2,34.055954,-118.224686,178.99,32.34,47.66,87048,0.1797,52.34,DOS,1
drone_2,34.035344,-118.256277,87.95,16.07,64.81,985,0.1807,35.19,NORMAL,0
drone_9,34.046706,-118.25812,116.43,30.86,44.69,30408,0.2628,55.31,DOS,1
drone_10,34.057187,-118.247418,145.88,22.68,75.23,1114,0.1544,24.77,NORMAL,0
drone_8,34.067416,-118.256856,144.75,16.06,72.45,578,0.1102,27.55,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.039342,-118.232777,88.1,47.24,57.72,34664,0.5302,42.28,DOS,1
drone_7,34.062182,-118.22556,77.03,41.06,43.2,42876,0.5262,56.8,DOS,1
drone_5,34.056727,-118.25197,9.88,0.52,4.15,1801,0.0478,95.85,JAMMING,1
drone_7,34.179868,-117.863164,208.34,102.31,73.2,1570,0.4887,26.8,GPS_SPOOFING,1
drone_2,34.047403,-118.242227,52.83,24.83,61.26,950,0.4613,38.74,NORMAL,0
drone_10,34.057247,-118.245307,12.56,0.66,12.17,1896,0.0487,87.83,JAMMING,1
drone_7,34.034861,-118.259174,99.51,10.09,94.5,210,0.1004,5.5,NORMAL,0
drone_4,34.058006,-118.250248,115.66,12.65,62.87,1252,0.1084,37.13,NORMAL,0
drone_9,34.04019,-118.242672,199.75,19.45,83.21,1011,0.0969,16.79,NORMAL,0
drone_9,34.04169,-118.247324,63.31,17.03,88.33,1412,0.2648,11.67,NORMAL,0
drone_1,34.237223,-117.853988,288.44,147.04,80.72,1562,0.508,19.28,GPS_SPOOFING,1
drone_2,34.040483,-118.263268,176.1,16.01,78.63,1463,0.0904,21.37,NORMAL,0
drone_5,34.061257,-118.244252,240.3,8.15,96.02,1184,0.0338,3.98,NORMAL,0
drone_10,34.061813,-118.256571,91.78,8.14,96.52,828,0.0877,3.48,NORMAL,0
drone_4,34.042874,-118.243827,158.45,21.43,72.42,284,0.1344,27.58,NORMAL,0
drone_3,34.041499,-118.256709,117.0,43.17,49.47,69651,0.3658,50.53,DOS,1
drone_2,34.057336,-118.248,9.2,1.31,11.87,1956,0.1284,88.13,JAMMING,1
drone_5,34.060113,-118.226003,190.08,24.7,87.93,1121,0.1293,12.07,NORMAL,0
drone_5,34.042042,-118.260116,260.63,18.84,98.83,867,0.072,1.17,NORMAL,0
drone_1,34.036794,-118.255001,269.37,23.17,75.8,984,0.0857,24.2,NORMAL,0
drone_3,34.058443,-118.231765,271.88,17.77,81.79,1265,0.0651,18.21,NORMAL,0
drone_8,34.049421,-118.254289,206.22,8.81,91.18,955,0.0425,8.82,NORMAL,0
drone_10,34.060862,-118.224883,161.26,22.73,97.96,1273,0.1401,2.04,NORMAL,0
drone_10,34.054202,-118.236136,0.77,1.97,2.65,1800,1.113,97.35,JAMMING,1
drone_6,34.217143,-117.940577,396.68,88.44,81.24,1547,0.2224,18.76,GPS_SPOOFING,1
drone_8,34.046211,-118.22921,174.06,15.89,61.81,1190,0.0908,38.19,NORMAL,0
drone_10,34.044048,-118.238736,7.06,0.26,11.07,1898,0.0323,88.93,JAMMING,1
drone_2,34.257536,-118.082438,266.09,158.35,56.05,1724,0.5929,43.95,GPS_SPOOFING,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.055352,-118.24182,4.26,1.95,2.52,1902,0.3707,97.48,JAMMING,1
drone_8,34.047393,-118.254947,124.33,15.82,90.62,1007,0.1262,9.38,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.057566,-118.225963,141.72,21.24,87.58,353,0.1488,12.42,NORMAL,0
drone_3,34.065071,-118.26247,113.55,16.58,91.33,1103,0.1447,8.67,NORMAL,0
drone_3,34.038311,-118.23361,94.3,15.17,78.67,1394,0.1592,21.33,NORMAL,0
drone_9,34.492504,-117.792452,198.89,91.22,58.58,1522,0.4564,41.42,GPS_SPOOFING,1
drone_1,34.04798,-118.245415,138.86,6.44,96.78,1197,0.046,3.22,NORMAL,0
drone_7,34.065779,-118.255062,193.27,17.52,82.67,1282,0.0902,17.33,NORMAL,0
drone_10,34.068545,-118.238116,169.39,12.66,88.32,1376,0.0743,11.68,NORMAL,0
drone_9,34.053939,-118.258435,174.99,6.42,95.29,975,0.0365,4.71,NORMAL,0
drone_8,34.441548,-117.755104,167.34,127.36,65.03,1705,0.7566,34.97,GPS_SPOOFING,1
drone_3,34.051819,-118.23588,130.7,37.59,58.89,31256,0.2854,41.11,DOS,1
drone_5,34.042352,-118.223984,234.53,18.38,74.32,1388,0.078,25.68,NORMAL,0
drone_6,34.064468,-118.23823,169.26,10.98,75.79,586,0.0645,24.21,NORMAL,0
drone_3,34.040474,-118.246973,278.57,20.1,84.57,871,0.0719,15.43,NORMAL,0
drone_3,34.032778,-118.236479,195.31,38.29,68.96,82033,0.195,31.04,DOS,1
drone_4,34.495105,-118.033323,367.87,90.38,89.64,1572,0.245,10.36,GPS_SPOOFING,1
drone_5,34.217889,-117.796812,333.15,150.59,75.03,1684,0.4507,24.97,GPS_SPOOFING,1
drone_1,34.051534,-118.259264,156.26,31.44,49.49,78402,0.1999,50.51,DOS,1
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.07094,-118.257113,224.55,9.15,84.01,655,0.0406,15.99,NORMAL,0
drone_5,34.195907,-118.029728,136.33,127.01,64.81,1696,0.9249,35.19,GPS_SPOOFING,1
drone_1,34.056052,-118.22548,212.56,13.54,64.3,893,0.0634,35.7,NORMAL,0
drone_4,34.064222,-118.262763,91.6,19.9,93.69,1152,0.2149,6.31,NORMAL,0
drone_9,34.038857,-118.254916,244.68,14.88,78.19,236,0.0606,21.81,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.531488,-117.958166,282.57,140.36,88.31,1623,0.495,11.69,GPS_SPOOFING,1
drone_6,34.038512,-118.230594,141.26,22.65,67.91,905,0.1592,32.09,NORMAL,0
drone_7,34.052847,-118.249079,2.0,0.43,3.1,1921,0.1433,96.9,JAMMING,1
drone_9,34.061395,-118.230217,76.95,14.53,76.73,120,0.1864,23.27,NORMAL,0
drone_1,34.037781,-118.223874,138.57,10.55,76.52,1267,0.0756,23.48,NORMAL,0
drone_4,34.046384,-118.258714,163.31,7.98,76.25,548,0.0486,23.75,NORMAL,0
drone_6,34.059458,-118.244606,111.31,8.64,81.92,1046,0.0769,18.08,NORMAL,0
drone_7,34.184952,-117.98837,290.54,108.96,74.83,1655,0.3737,25.17,GPS_SPOOFING,1
drone_10,34.057733,-118.224523,274.11,11.2,76.07,77,0.0407,23.93,NORMAL,0
drone_7,34.043039,-118.225692,91.48,57.95,37.28,73379,0.6266,62.72,DOS,1
drone_1,34.068803,-118.235818,137.27,17.01,85.75,1487,0.123,14.25,NORMAL,0
drone_4,34.050875,-118.23561,54.31,20.19,81.76,1295,0.365,18.24,NORMAL,0
drone_6,34.060136,-118.232039,149.56,14.85,60.01,347,0.0986,39.99,NORMAL,0
drone_6,34.039791,-118.238341,224.26,11.11,64.04,223,0.0493,35.96,NORMAL,0
drone_1,34.044301,-118.242063,4.73,0.06,2.71,1977,0.0105,97.29,JAMMING,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.044546,-118.244085,9.19,0.57,13.24,1972,0.0559,86.76,JAMMING,1
drone_10,34.046155,-118.251702,254.7,23.19,78.9,261,0.0907,21.1,NORMAL,0
drone_7,34.309227,-117.938561,254.47,152.58,51.15,1560,0.5973,48.85,GPS_SPOOFING,1
drone_10,34.05328,-118.249221,296.84,6.24,95.86,33,0.021,4.14,NORMAL,0
drone_2,34.070584,-118.254382,188.91,23.42,85.77,673,0.1233,14.23,NORMAL,0
drone_5,34.039639,-118.228531,159.42,47.29,45.6,51093,0.2948,54.4,DOS,1
drone_4,34.03566,-118.254097,159.71,7.38,62.47,1323,0.0459,37.53,NORMAL,0
drone_10,34.065633,-118.257783,108.4,8.79,66.2,1172,0.0803,33.8,NORMAL,0
drone_5,34.042543,-118.242516,1.46,0.56,1.71,1856,0.2276,98.29,JAMMING,1
drone_10,34.052195,-118.252708,192.51,14.8,69.14,894,0.0765,30.86,NORMAL,0
drone_6,34.052534,-118.256361,177.07,42.49,34.21,75096,0.2386,65.79,DOS,1
drone_2,34.229439,-117.746952,196.36,146.17,78.8,1532,0.7406,21.2,GPS_SPOOFING,1
drone_5,34.059661,-118.243019,108.67,16.25,90.82,1338,0.1482,9.18,NORMAL,0
drone_8,34.037008,-118.258002,227.77,9.95,76.8,1263,0.0435,23.2,NORMAL,0
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.063698,-118.227672,87.36,19.11,86.16,192,0.2163,13.84,NORMAL,0
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.067618,-118.233827,167.85,13.65,94.22,841,0.0808,5.78,NORMAL,0
drone_5,34.037002,-118.254397,96.14,13.91,79.43,533,0.1432,20.57,NORMAL,0
drone_6,34.053906,-118.263081,289.51,6.98,76.61,1015,0.024,23.39,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.061049,-118.224805,258.53,19.73,99.87,181,0.076,0.13,NORMAL,0
drone_1,34.032502,-118.255393,99.09,17.04,72.01,1042,0.1702,27.99,NORMAL,0
drone_2,34.396231,-118.055581,342.05,130.25,89.88,1579,0.3797,10.12,GPS_SPOOFING,1
drone_9,34.043637,-118.227812,142.12,13.81,91.46,49,0.0965,8.54,NORMAL,0
drone_4,34.038496,-118.253067,115.71,23.95,81.6,942,0.2052,18.4,NORMAL,0
drone_5,34.057654,-118.250287,7.24,1.67,14.61,1885,0.2027,85.39,JAMMING,1
drone_9,34.03666,-118.234369,172.89,14.78,91.25,195,0.085,8.75,NORMAL,0
drone_6,34.035046,-118.240366,125.85,15.8,63.16,935,0.1246,36.84,NORMAL,0
drone_1,34.056759,-118.241264,266.55,8.44,98.49,190,0.0315,1.51,NORMAL,0
drone_5,34.035392,-118.253189,171.81,21.78,94.15,22,0.126,5.85,NORMAL,0
drone_2,34.045105,-118.233396,201.32,6.11,86.66,906,0.0302,13.34,NORMAL,0
drone_9,34.067468,-118.249996,280.18,10.45,65.55,1385,0.0372,34.45,NORMAL,0
drone_2,34.054696,-118.245805,13.8,1.82,2.56,1920,0.123,97.44,JAMMING,1
drone_8,34.541271,-117.973969,285.31,97.77,50.32,1722,0.3415,49.68,GPS_SPOOFING,1
drone_4,34.034526,-118.261488,278.1,11.42,95.35,1010,0.0409,4.65,NORMAL,0
drone_6,34.032426,-118.229161,55.1,21.08,76.65,1092,0.3758,23.35,NORMAL,0
drone_8,34.052548,-118.250877,201.47,11.53,79.34,335,0.0569,20.66,NORMAL,0
drone_5,34.049173,-118.237632,217.23,13.99,99.51,926,0.0641,0.49,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.06226,-118.230937,71.7,15.13,69.68,973,0.2081,30.32,NORMAL,0
drone_9,34.056285,-118.253541,174.83,10.66,62.24,1430,0.0606,37.76,NORMAL,0
drone_8,34.054041,-118.26101,124.17,9.73,83.03,1047,0.0777,16.97,NORMAL,0
drone_10,34.03397,-118.260465,252.69,16.1,62.21,717,0.0635,37.79,NORMAL,0
drone_9,34.063573,-118.225567,148.47,19.62,64.04,878,0.1313,35.96,NORMAL,0
drone_4,34.040537,-118.227705,154.05,8.01,82.84,1478,0.0517,17.16,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.064034,-118.251792,179.11,19.67,73.81,998,0.1092,26.19,NORMAL,0
drone_7,34.041588,-118.228411,136.39,9.87,93.89,365,0.0718,6.11,NORMAL,0
drone_5,34.042799,-118.231963,87.31,19.92,76.82,901,0.2256,23.18,NORMAL,0
drone_7,34.052442,-118.250674,2.89,1.81,1.18,1929,0.4653,98.82,JAMMING,1
drone_3,34.053477,-118.251537,216.73,10.11,80.99,220,0.0464,19.01,NORMAL,0
drone_4,34.051116,-118.251904,294.49,19.83,69.54,719,0.0671,30.46,NORMAL,0
drone_2,34.046074,-118.250351,182.64,19.19,88.62,199,0.1045,11.38,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.07217,-118.263238,153.63,10.71,66.77,909,0.0693,33.23,NORMAL,0
drone_3,34.068165,-118.256509,53.2,18.14,81.8,1162,0.3347,18.2,NORMAL,0
drone_1,34.048788,-118.259573,286.37,20.02,92.47,316,0.0697,7.53,NORMAL,0
drone_8,34.058266,-118.241027,135.39,9.16,88.83,794,0.0672,11.17,NORMAL,0
drone_8,34.041055,-118.248178,118.33,32.4,47.88,88836,0.2715,52.12,DOS,1
drone_3,34.068669,-118.234133,270.89,7.43,98.83,810,0.0273,1.17,NORMAL,0
drone_8,34.065782,-118.236432,204.49,19.68,71.23,728,0.0958,28.77,NORMAL,0
drone_6,34.059111,-118.233993,56.4,17.91,88.27,1143,0.312,11.73,NORMAL,0
drone_5,34.057257,-118.256358,90.11,12.91,66.54,31,0.1417,33.46,NORMAL,0
drone_5,34.066312,-118.236768,122.49,21.81,68.75,536,0.1766,31.25,NORMAL,0
drone_1,34.468503,-118.134761,111.8,114.22,48.54,1686,1.0126,51.46,GPS_SPOOFING,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.041906,-118.239243,286.28,19.74,76.15,759,0.0687,23.85,NORMAL,0
drone_8,34.039315,-118.233211,190.62,37.33,60.7,27810,0.1948,39.3,DOS,1
drone_10,34.033414,-118.241292,218.79,23.01,84.54,272,0.1047,15.46,NORMAL,0
drone_9,34.033721,-118.25631,255.71,14.47,60.66,727,0.0564,39.34,NORMAL,0
drone_7,34.052011,-118.228504,143.73,6.92,66.8,872,0.0478,33.2,NORMAL,0
drone_4,34.055298,-118.229035,54.37,23.08,71.54,830,0.4168,28.46,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.047872,-118.257724,198.96,13.64,62.47,149,0.0682,37.53,NORMAL,0
drone_10,34.303836,-117.991047,255.52,134.14,87.0,1702,0.5229,13.0,GPS_SPOOFING,1
drone_6,34.041131,-118.224043,258.19,19.48,97.87,48,0.0752,2.13,NORMAL,0
drone_9,34.058684,-118.245056,12.25,1.12,11.5,1983,0.0845,88.5,JAMMING,1
drone_6,34.032436,-118.226047,109.7,20.5,71.93,239,0.1852,28.07,NORMAL,0
drone_8,34.065113,-118.249773,73.23,5.48,75.25,419,0.0738,24.75,NORMAL,0
drone_10,34.041872,-118.254795,151.1,39.38,29.49,69523,0.2589,70.51,DOS,1
drone_2,34.061196,-118.252031,292.71,13.53,65.87,10,0.0461,34.13,NORMAL,0
drone_2,34.050521,-118.256856,256.49,6.24,90.01,1277,0.0242,9.99,NORMAL,0
drone_7,34.062025,-118.241031,282.58,8.07,63.4,416,0.0285,36.6,NORMAL,0
drone_2,34.065303,-118.251807,109.21,57.3,42.74,67176,0.5199,57.26,DOS,1
drone_1,34.535682,-117.792777,354.93,147.85,59.05,1594,0.4154,40.95,GPS_SPOOFING,1
drone_8,34.053444,-118.243658,215.36,17.79,72.52,938,0.0822,27.48,NORMAL,0
drone_6,34.070811,-118.251956,86.05,17.2,76.29,1045,0.1976,23.71,NORMAL,0
drone_1,34.04177,-118.231539,145.91,22.9,86.33,1474,0.1559,13.67,NORMAL,0
drone_10,34.054542,-118.263304,53.74,34.11,68.28,58359,0.6231,31.72,DOS,1
drone_2,34.057317,-118.240264,80.08,10.07,87.78,489,0.1242,12.22,NORMAL,0
drone_1,34.060839,-118.234906,6.59,1.65,4.32,1752,0.2174,95.68,JAMMING,1
drone_9,34.053658,-118.243672,202.34,10.14,78.06,884,0.0499,21.94,NORMAL,0
drone_7,34.037376,-118.247476,222.53,12.73,97.74,1433,0.0569,2.26,NORMAL,0
drone_7,34.061076,-118.260489,148.73,15.18,92.76,721,0.1014,7.24,NORMAL,0
drone_10,34.042025,-118.262888,85.54,8.38,72.68,487,0.0968,27.32,NORMAL,0
drone_3,34.0609,-118.23998,12.96,0.58,4.75,1949,0.0415,95.25,JAMMING,1
drone_2,34.071883,-118.226989,72.78,40.7,32.37,20070,0.5516,67.63,DOS,1
drone_5,34.056086,-118.229992,192.92,21.71,80.57,1402,0.112,19.43,NORMAL,0
drone_1,34.034503,-118.23978,65.89,20.95,96.04,152,0.3132,3.96,NORMAL,0
drone_4,34.054551,-118.256679,218.04,20.03,61.68,431,0.0914,38.32,NORMAL,0
drone_10,34.067341,-118.252003,157.65,19.15,66.3,629,0.1207,33.7,NORMAL,0
drone_5,34.502722,-118.038959,295.58,96.57,79.25,1720,0.3256,20.75,GPS_SPOOFING,1
drone_1,34.050882,-118.253641,14.56,0.19,10.38,1965,0.0122,89.62,JAMMING,1
drone_7,34.039232,-118.260558,254.26,5.08,70.19,1107,0.0199,29.81,NORMAL,0
drone_4,34.061225,-118.239468,10.17,1.34,3.0,1863,0.12,97.0,JAMMING,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.071603,-118.237752,101.89,30.96,69.51,76331,0.3009,30.49,DOS,1
drone_6,34.069305,-118.242624,298.36,9.74,64.83,1396,0.0325,35.17,NORMAL,0
drone_3,34.068688,-118.233839,284.0,14.14,98.96,271,0.0496,1.04,NORMAL,0
drone_9,34.032758,-118.233142,235.91,12.38,78.38,1257,0.0523,21.62,NORMAL,0
drone_6,34.039523,-118.255991,117.89,22.31,90.32,411,0.1877,9.68,NORMAL,0
drone_6,34.064504,-118.236992,216.65,19.96,94.31,1018,0.0917,5.69,NORMAL,0
drone_10,34.049099,-118.235589,261.38,20.61,65.46,1066,0.0786,34.54,NORMAL,0
drone_9,34.043848,-118.245792,0.62,0.53,12.75,1969,0.3272,87.25,JAMMING,1
drone_4,34.069535,-118.23063,79.09,19.02,98.46,377,0.2375,1.54,NORMAL,0
drone_6,34.065148,-118.241536,220.46,8.19,70.71,729,0.037,29.29,NORMAL,0
drone_8,34.041971,-118.242688,188.89,22.83,67.33,1051,0.1202,32.67,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.044598,-118.23077,297.62,12.14,62.75,1359,0.0407,37.25,NORMAL,0
drone_4,34.180674,-118.13896,316.35,89.71,88.74,1505,0.2827,11.26,GPS_SPOOFING,1
drone_8,34.061067,-118.238539,271.84,9.56,86.98,983,0.035,13.02,NORMAL,0
drone_6,34.312662,-117.871631,251.83,90.0,81.75,1555,0.356,18.25,GPS_SPOOFING,1
drone_9,34.507746,-117.872189,108.3,128.69,77.91,1700,1.1774,22.09,GPS_SPOOFING,1
drone_5,34.045697,-118.255605,126.96,7.34,98.24,691,0.0574,1.76,NORMAL,0
drone_9,34.047903,-118.253001,135.13,6.58,91.64,573,0.0483,8.36,NORMAL,0
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.056845,-118.25844,293.8,15.83,78.74,595,0.0537,21.26,NORMAL,0
drone_2,34.059211,-118.245168,13.22,0.98,1.16,1955,0.0689,98.84,JAMMING,1
drone_9,34.062618,-118.247486,129.94,7.43,69.58,512,0.0567,30.42,NORMAL,0
drone_3,34.068036,-118.239652,155.22,14.21,88.25,142,0.091,11.75,NORMAL,0
drone_9,34.056505,-118.239564,11.01,1.96,1.66,1912,0.1632,98.34,JAMMING,1
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.044918,-118.237216,11.45,1.51,7.51,1778,0.1213,92.49,JAMMING,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.038135,-118.257168,240.59,12.8,82.6,827,0.053,17.4,NORMAL,0
drone_8,34.03296,-118.240963,245.21,22.43,84.32,954,0.0911,15.68,NORMAL,0
drone_10,34.052407,-118.239832,295.96,14.85,83.83,56,0.05,16.17,NORMAL,0
drone_4,34.072034,-118.247245,184.44,9.07,75.26,385,0.0489,24.74,NORMAL,0
drone_10,34.041449,-118.250985,223.04,24.62,74.13,1399,0.1099,25.87,NORMAL,0
drone_9,34.061996,-118.252392,167.85,14.83,70.15,896,0.0878,29.85,NORMAL,0
drone_4,34.067836,-118.249726,166.9,32.78,41.1,36525,0.1952,58.9,DOS,1
drone_1,34.068902,-118.255591,296.95,20.77,87.96,960,0.0697,12.04,NORMAL,0
drone_9,34.06178,-118.244379,8.13,1.83,14.37,1768,0.2004,85.63,JAMMING,1
drone_4,34.069148,-118.228702,127.73,20.89,76.38,732,0.1623,23.62,NORMAL,0
drone_10,34.054256,-118.235157,191.84,59.65,32.21,49590,0.3093,67.79,DOS,1
drone_9,34.036308,-118.251734,188.95,59.98,38.99,32846,0.3158,61.01,DOS,1
drone_9,34.392636,-118.070099,159.51,143.46,71.56,1716,0.8938,28.44,GPS_SPOOFING,1
drone_10,34.053556,-118.240548,9.8,1.85,3.93,1808,0.1713,96.07,JAMMING,1
drone_3,34.033315,-118.255074,213.82,12.14,77.73,1255,0.0565,22.27,NORMAL,0
drone_7,34.04849,-118.236867,239.81,12.06,77.33,522,0.0501,22.67,NORMAL,0
drone_4,34.049367,-118.254836,190.18,15.69,62.55,1235,0.0821,37.45,NORMAL,0
drone_10,34.432919,-117.758891,389.68,159.56,53.61,1557,0.4084,46.39,GPS_SPOOFING,1
drone_6,34.066803,-118.24698,140.36,40.57,26.45,32498,0.287,73.55,DOS,1
drone_2,34.064019,-118.238161,230.65,20.74,75.86,34,0.0895,24.14,NORMAL,0
drone_3,34.066178,-118.245435,228.5,14.96,88.44,269,0.0652,11.56,NORMAL,0
drone_1,34.061578,-118.240568,231.93,16.75,80.18,978,0.0719,19.82,NORMAL,0
drone_7,34.05232,-118.251146,11.48,1.07,14.65,1796,0.0857,85.35,JAMMING,1
drone_2,34.041875,-118.240315,75.88,18.62,96.46,722,0.2422,3.54,NORMAL,0
drone_10,34.04653,-118.239071,172.5,57.63,64.67,34508,0.3322,35.33,DOS,1
drone_8,34.045239,-118.247668,7.97,0.42,1.87,1821,0.0468,98.13,JAMMING,1
drone_5,34.055928,-118.251206,227.88,5.49,83.82,201,0.024,16.18,NORMAL,0
drone_1,34.401051,-117.897634,379.21,87.12,72.19,1675,0.2291,27.81,GPS_SPOOFING,1
drone_8,34.041393,-118.245542,166.45,55.6,25.75,21887,0.332,74.25,DOS,1
drone_5,34.055637,-118.245267,69.96,48.63,41.68,36954,0.6853,58.32,DOS,1
drone_9,34.05214,-118.241135,186.44,5.24,63.97,756,0.028,36.03,NORMAL,0
drone_3,34.035019,-118.257663,203.94,15.25,77.59,868,0.0744,22.41,NORMAL,0
drone_4,34.03719,-118.249926,240.5,17.34,64.56,430,0.0718,35.44,NORMAL,0
drone_8,34.043305,-118.244869,7.17,0.11,5.97,1779,0.0135,94.03,JAMMING,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.056197,-118.231086,102.92,40.27,31.33,64151,0.3875,68.67,DOS,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.064565,-118.255732,230.28,6.2,76.44,614,0.0268,23.56,NORMAL,0
drone_7,34.066661,-118.261411,77.25,5.26,64.53,244,0.0672,35.47,NORMAL,0
drone_10,34.042412,-118.236254,12.31,1.95,7.65,1789,0.1465,92.35,JAMMING,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.053842,-118.260712,89.5,17.92,98.12,38,0.198,1.88,NORMAL,0
drone_10,34.060509,-118.224851,171.36,17.46,84.95,628,0.1013,15.05,NORMAL,0
drone_3,34.042909,-118.258774,261.92,22.11,85.1,110,0.0841,14.9,NORMAL,0
drone_5,34.286346,-117.945972,130.17,152.39,43.75,1600,1.1618,56.25,GPS_SPOOFING,1
drone_2,34.051917,-118.230507,95.35,47.08,39.67,83615,0.4886,60.33,DOS,1
drone_4,34.253811,-117.886058,215.18,95.25,52.51,1511,0.4406,47.49,GPS_SPOOFING,1
drone_10,34.051792,-118.260768,102.4,18.91,81.33,599,0.1829,18.67,NORMAL,0
drone_9,34.054906,-118.241034,193.97,39.4,22.05,86900,0.2021,77.95,DOS,1
drone_10,34.07104,-118.23928,133.62,23.77,70.44,1167,0.1766,29.56,NORMAL,0
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.310263,-118.057137,195.95,131.16,55.86,1517,0.666,44.14,GPS_SPOOFING,1
drone_8,34.067696,-118.253518,55.19,50.81,42.38,29385,0.9043,57.62,DOS,1
drone_10,34.071078,-118.2271,180.45,20.76,92.59,526,0.1144,7.41,NORMAL,0
drone_9,34.512494,-118.004969,236.09,133.88,41.86,1632,0.5647,58.14,GPS_SPOOFING,1
drone_7,34.067558,-118.225598,242.7,22.21,77.71,952,0.0911,22.29,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.04449,-118.239837,193.03,58.16,48.97,61035,0.2997,51.03,DOS,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.066177,-118.223836,72.67,16.5,74.42,958,0.224,25.58,NORMAL,0
drone_3,34.061153,-118.246945,226.83,11.34,76.18,777,0.0498,23.82,NORMAL,0
drone_7,34.045993,-118.245553,77.9,7.84,65.63,513,0.0994,34.37,NORMAL,0
